ids,RatingID,erkey,AccountabilityID,RatingYear,BaseYear,RatingInterval,CN_Priority,Creation_Date,date_calculated,publish_date,exclude,ExcludeFromLists,previousratingid,DataEntryAnalyst,Rpt_Comp_Date,Rpt_Comp_Emp,Reader2_Date,EmployeeID,Rpt_Ap_Date,Rpt_Ap_Emp,Rpt_Ver_Date,Incomplete,BoardList_Status,StaffList_Status,AuditedFinancial_status,Form990_status,Privacy_Status,StatusID,DonorAdvisoryDate,DonorAdvisoryText,IRSControlID,ResultsID,DonorAdvisoryCategoryID,RatingTableID,CauseID,CNVersion,Tax_Year,CEO_Salary,Direct_Support,Indirect_Support,Govt_Grants,Total_Contributions,ProgSvcRev,MemDues,PrimaryRev,Other_Revenue,Total_Revenue,Excess_Deficit,Int_Expense,Depreciation,Total_Expenses,Total_Func_Exp,Program_Expenses,Administration_Expenses,Fundraising_Expenses,Pymt_Affiliates,Total_Assets,Total_Liabilities,Total_Net_Assets,Assets_45,Assets_46,Assets_47c,Assets_48c,Assets_49,Assets_54,Liability_60
55,129195,er-31993,91317,2016,2013,3,,43083.7366319444,43137.4868518518,43160,0,0,116477,73,43131.3590046296,NaN,NaN,73,43137.4869444444,70,43137.4869444444,NaN,1,1,1,1,1,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,163098,NaN,NaN,0,10243502,0,0,10243502,9152,10252654,2550439,NaN,NaN,7702215,7702215,7144334,255027,302854,0,9960693,70232,9890461,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,129197,er-31995,91319,2016,2013,3,,43083.7366319444,43147.4998032407,43160,0,0,119039,70,43145.6264583333,NaN,NaN,70,43147.4999768519,56,43147.4999768519,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,2,2,2.1,2016,63883,NaN,NaN,0,1329322,456502,0,1785824,44636,1830460,-26004,NaN,NaN,1856464,1856464,1593315,226926,36223,0,6082997,196016,5886981,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,127611,er-32478,89733,2016,2012,4,,43038.6408449074,43103.4107175926,43132,0,0,115464,73,43091.4602777778,NaN,NaN,73,43103.4108333333,74,43103.4108333333,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2016,150000,NaN,NaN,0,1506213,181618,0,1687831,130775,1818606,-264222,NaN,NaN,2082828,2082828,808158,867655,407015,0,8475137,53429,8421708,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,127612,er-32479,89734,2016,2013,3,,43038.6408449074,43130.4362847222,43132,0,0,116540,73,43098.4436574074,NaN,NaN,73,43112.4270717593,74,43112.4270717593,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,4,4,2.1,2016,NaN,NaN,NaN,0,1400389,318580,0,1718969,23356,1742325,-149009,NaN,NaN,1891334,1891334,1409400,458978,22956,0,9922729,395484,9527245,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,129488,er-32597,91610,2016,2013,3,,43083.7366319444,43139.4791782407,43160,0,0,113864,85,43137.4263541667,NaN,NaN,85,43139.4792708333,51,43139.4792708333,NaN,0,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,128432,NaN,NaN,0,776797,302280,410251,1079077,192508,1271585,-9795,NaN,NaN,1281380,1281380,1089423,31823,160134,18503,5476811,215929,5260882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,129489,er-32598,91611,2016,2013,3,,43083.7366319444,43145.477349537,43160,0,0,113865,11,43145.4445949074,NaN,NaN,11,43145.4774189815,70,43145.4774189815,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,83680,NaN,NaN,0,1286004,162043,0,1448047,130040,1578087,587298,NaN,NaN,990789,990789,777060,61499,152230,0,7948452,0,7948452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,128608,er-31079,90730,2016,2013,3,,43083.7366319444,43143.6913078704,43160,0,0,118710,48,43143.5253009259,NaN,NaN,48,43143.6913773148,70,43143.6913773148,NaN,1,1,2,1,1,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,132291,NaN,NaN,4713131,15954990,426659,0,16381649,425866,16807515,783910,NaN,NaN,16023605,16023605,14536382,936405,550818,0,8608488,3760293,4848195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,128610,er-31080,90732,2016,2013,3,,43083.7366319444,43152.4164699074,43160,0,0,125316,58,43151.4777314815,NaN,NaN,58,43152.4166435185,74,43152.4166435185,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,198978,NaN,NaN,84010,4500055,128271,218377,4628326,350452,4978778,-2424561,NaN,NaN,7403339,7403339,4134181,2597077,672081,0,67694189,9922765,57771424,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,129812,er-31329,91934,2016,2013,3,0,43140.3883449074,43140.3889236111,43160,0,0,125990,NaN,43052.4330439815,NaN,NaN,73,43140.3887384259,70,43140.3887384259,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2016,140630,NaN,NaN,0,3658684,0,0,3658684,169174,3827858,19232,NaN,NaN,3808626,3808626,2915509,354469,538648,0,106809,273741,-166932,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,129819,er-30007,91941,2016,2013,3,1,43140.7124652778,43144.6626388889,43160,0,0,119472,85,43143.6556597222,NaN,NaN,85,43144.662974537,70,43144.662974537,NaN,1,1,1,1,2,NaN,NaN,NaN,84,NaN,NaN,2,2,2.1,2016,437390,NaN,NaN,0,197064307,13639438,0,210703745,6694468,217398213,8963585,NaN,NaN,208434628,208434628,157444651,10732943,40257034,0,262438013,31083287,231354726,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,128317,er-30633,90439,2016,2013,3,,43083.7366319444,43139.5534490741,43160,0,0,118567,85,43139.5533912037,NaN,NaN,85,43143.4287037037,70,43143.4287037037,NaN,1,0,1,1,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,126485,NaN,NaN,0,2866929,0,0,2866929,3654669,6521598,-552157,NaN,NaN,7073755,7073755,6255862,464902,352991,0,10122386,3368756,6753630,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,128321,er-30635,90443,2016,2013,3,,43083.7366319444,43136.6547106481,43160,0,0,117366,70,43131.7306365741,NaN,NaN,70,43136.6548032407,51,43136.6548032407,NaN,1,1,1,1,1,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,217210,NaN,NaN,1509745,10025774,1049765,38312,11075539,266914,11342453,20314,NaN,NaN,11322139,11322139,10193867,412639,715633,27965,32488012,2129673,30358339,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,129490,er-32600,91612,2016,2013,3,,43083.7366319444,43139.4821990741,43160,0,0,113868,85,43137.427337963,NaN,NaN,85,43139.4824305556,51,43139.4824305556,NaN,0,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,127794,NaN,NaN,0,965743,426351,0,1392094,536660,1928754,381907,NaN,NaN,1546847,1546847,1201820,207564,137463,0,5604869,1185741,4419128,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,129491,er-32601,91613,2016,2013,3,,43083.7366319444,43143.5098726852,43160,0,0,113870,85,43137.6197569444,NaN,NaN,85,43143.5099305556,74,43143.5099305556,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,58265,NaN,NaN,172586,767608,169386,0,936994,22529,959523,253883,NaN,NaN,705640,705640,538500,117579,49561,0,5863641,342217,5521424,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,128968,er-31626,91090,2016,2013,3,,43083.7366319444,43152.6773032407,43160,0,0,120039,48,43151.4276041667,NaN,NaN,48,43152.6775347222,11,43152.6775347222,NaN,1,1,0,1,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,82642,NaN,NaN,0,524728,218046,49001,742774,348444,1091218,91008,NaN,NaN,1000210,1000210,863508,67393,69309,13326,4625442,191265,4434177,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,128976,er-31637,91098,2016,2013,3,,43083.7366319444,43133.4312847222,43160,0,0,115982,73,43130.6313425926,NaN,NaN,73,43133.4316087963,51,43133.4316087963,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,200110,NaN,NaN,748543,3933996,370719,38338,4304715,7625869,11930584,6464021,NaN,NaN,5466563,5466563,4109651,696111,660801,0,22607332,260006,22347326,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,127614,er-32488,89736,2016,2013,3,,43038.6408449074,43103.4138078704,43132,0,0,115561,73,43091.4246180556,NaN,NaN,73,43103.4202430556,74,43103.4202430556,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2016,178125,NaN,NaN,1196239,2086453,122054,125201,2208507,171073,2379580,-539405,NaN,NaN,2918985,2918985,1348174,626741,944070,0,10290973,503218,9787755,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,127615,er-32493,89737,2016,2012,4,,43038.6408449074,43118.6040162037,43132,0,0,119182,73,43117.6760300926,NaN,NaN,73,43118.6044328704,74,43118.6044328704,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,4,4,2.1,2016,81500,NaN,NaN,62979,1288993,307479,0,1596472,16459,1612931,1151,NaN,NaN,1611780,1611780,926154,425303,260323,0,516440,295675,220765,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,129199,er-31999,91321,2016,2013,3,,43083.7366319444,43144.4642013889,43160,0,0,119041,58,43140.6334722222,NaN,NaN,58,43144.464375,74,43144.464375,NaN,0,0,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,238872,NaN,NaN,0,3798861,2368243,0,6167104,1415438,7582542,-2307100,NaN,NaN,9889642,9889642,7107828,2468487,313327,0,93564048,1465740,92098308,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,129205,er-32011,91327,2016,2013,3,,43083.7366319444,43136.6050347222,43160,0,0,116909,73,43130.6899189815,NaN,NaN,73,43136.605162037,70,43136.605162037,NaN,1,0,0,0,1,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,134418,NaN,NaN,0,2676553,1980692,0,4657245,104002,4761247,-913968,NaN,NaN,5675215,5675215,4883329,523102,268784,0,4486376,1083493,3402883,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,129822,er-30013,91944,2016,2013,3,,43140.7124652778,43173.6042708333,43191,0,0,119475,51,43167.3942013889,NaN,NaN,51,43173.6045486111,85,43173.6045486111,NaN,1,1,1,1,1,NaN,NaN,NaN,84,NaN,NaN,2,2,2.1,2016,296051,NaN,NaN,0,13534855,3524107,0,17058962,782974,17841936,1098876,NaN,NaN,16743060,16743060,13565214,648659,2529187,0,39999865,1926626,38073239,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,129826,er-30023,91948,2016,2013,3,,43140.7124652778,43165.6574305556,43191,0,0,117913,51,43161.4140393519,NaN,NaN,51,43165.6575231481,70,43165.6575231481,NaN,1,1,0,0,0,NaN,NaN,NaN,84,NaN,NaN,29,29,2.1,2016,472879,NaN,NaN,812864,6100714,3876064,0,9976778,-483197,9493581,-1423330,NaN,NaN,10916911,10916911,7747627,2910423,258861,0,139696975,10292795,129404180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,128611,er-31083,90733,2017,2014,3,,43083.7366319444,43153.4808333333,43160,0,0,118100,58,43151.6390509259,NaN,NaN,58,43153.4809606482,70,43153.4809606482,NaN,1,1,1,1,1,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2017,75724,NaN,NaN,34794,6911593,396227,0,7307820,133832,7441652,-408654,NaN,NaN,7850306,7850306,6722726,702777,424803,0,10308387,547341,9761046,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,128614,er-31086,90736,2016,2013,3,,43083.7366319444,43136.6708912037,43160,0,0,114846,70,43129.61125,NaN,NaN,70,43136.6710069444,74,43136.6710069444,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,4,4,2.1,2016,468690,NaN,NaN,234154,8276649,13836216,0,22112865,-4327,22108538,843278,NaN,NaN,21265260,21265260,18481723,2078762,704775,0,23984887,7570134,16414753,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,129213,er-32027,91335,2016,2013,3,,43083.7366319444,43140.47375,43160,0,0,117727,58,43133.7035300926,NaN,NaN,58,43140.4738078704,70,43140.4738078704,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,139047,NaN,NaN,436642,2073416,2098745,0,4172161,187034,4359195,-97533,NaN,NaN,4456728,4456728,3831922,426590,198216,0,11677283,284280,11393003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,129214,er-32029,91336,2016,2013,3,,43083.7366319444,43133.6416666667,43160,0,0,116485,70,43130.6710763889,NaN,NaN,70,43133.642025463,51,43133.642025463,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,102323,NaN,NaN,236311,1757074,25131,0,1782205,7018,1789223,-140396,NaN,NaN,1929619,1929619,1440820,290878,197921,0,5336188,134740,5201448,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,129504,er-32617,91626,2016,2013,3,,43083.7366319444,43145.6515509259,43160,0,0,119390,70,43145.64,NaN,NaN,70,43145.6516087963,74,43145.6516087963,NaN,1,1,1,1,1,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,120000,NaN,NaN,26500,2330899,287004,124832,2617903,-773,2617130,1236814,NaN,NaN,1380316,1380316,1080086,102911,197319,0,2350626,672423,1678203,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82,129507,er-32619,91629,2016,2013,3,1,43083.7366319444,43126.3955324074,43132,0,0,120920,73,43124.7088194444,NaN,NaN,73,43126.3957291667,70,43126.3957291667,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,225900,NaN,NaN,0,10903115,1042280,0,11945395,-97244,11848151,2161615,NaN,NaN,9686536,9686536,8040739,990245,655552,0,5238696,578646,4660050,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,129215,er-32037,91337,2016,2013,3,,43083.7366319444,43144.4670717593,43160,0,0,119057,58,43140.6367939815,NaN,NaN,58,43144.4671296296,74,43144.4671296296,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,145500,NaN,NaN,0,915826,59429,0,975255,9733,984988,160742,NaN,NaN,824246,824246,664575,84886,74785,0,6872667,975935,5896732,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,129218,er-32040,91340,2016,2013,3,,43083.7366319444,43144.6221875,43160,0,0,119059,85,43144.5962615741,NaN,NaN,85,43144.6222222222,70,43144.6222222222,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,NaN,NaN,NaN,0,1069222,398693,0,1467915,484493,1952408,-4482,NaN,NaN,1956890,1956890,1605539,145120,206231,0,3896414,84716,3811698,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,127616,er-32494,89738,2016,2013,3,,43038.6408449074,43131.6177314815,43132,0,0,118297,70,43117.6631828704,NaN,NaN,70,43118.6075694444,74,43118.6075694444,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,4,4,2.1,2016,111132,NaN,NaN,6500,7138834,710725,0,7849559,33438,7882997,5573747,NaN,NaN,2309250,2309250,1577554,448526,283170,0,18866358,1834999,17031359,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,127617,er-32495,89739,2016,2013,3,,43038.6408449074,43119.5859606481,43132,0,0,125091,70,43119.401712963,NaN,NaN,70,43119.5863078704,74,43119.5863078704,NaN,1,1,1,1,1,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2016,179844,NaN,NaN,329482,2144941,1719319,0,3864260,-64491,3799769,-256052,NaN,NaN,4055821,4055821,3130502,447511,477808,0,21724693,622977,21101716,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,128616,er-31088,90738,2016,2013,3,,43083.7366319444,43152.6452893519,43160,0,0,127793,48,43151.5988310185,NaN,NaN,48,43152.6456828704,11,43152.6456828704,NaN,1,1,1,1,1,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,107767,NaN,NaN,0,9355593,0,0,9355593,3958579,13314172,-506897,NaN,NaN,13821069,13821069,9235762,2378843,2206464,0,84701588,3060677,81640911,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,128622,er-31095,90744,2016,2013,3,,43083.7366319444,43145.5133449074,43160,0,0,122562,56,43145.5052662037,NaN,NaN,56,43145.5134490741,70,43145.5134490741,NaN,1,1,1,1,1,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,275000,NaN,NaN,2048022,3721999,926656,0,4648655,3857017,8505672,-28891979,NaN,NaN,37397651,37397651,29917782,6329354,1150515,0,174154403,43885370,130269033,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,128980,er-31642,91102,2016,2012,4,,43083.7366319444,43139.4765856481,43160,0,0,117623,85,43133.4298611111,NaN,NaN,85,43139.477037037,70,43139.477037037,NaN,0,0,0,0,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,83371,NaN,NaN,0,2516031,44895,0,2560926,65122,2626048,-465486,NaN,NaN,3091534,3091534,2852366,184688,54480,0,4194414,9061,4185353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,128987,er-31649,91109,2016,2013,3,,43083.7366319444,43140.6693518519,43160,0,0,118187,58,43140.6128819444,NaN,NaN,58,43140.6694560185,70,43140.6694560185,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,122214,NaN,NaN,1616789,3805132,0,0,3805132,-1755,3803377,-215512,NaN,NaN,4018889,4018889,3420059,358917,239913,0,2328900,295141,2033759,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,128323,er-30647,90445,2016,2013,3,,43083.7366319444,43133.4527083333,43160,0,0,114726,85,43125.4623958333,NaN,NaN,85,43133.4527546296,74,43133.4527546296,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,4,4,2.1,2016,270308,NaN,NaN,334275,3337330,13835560,0,17172890,648568,17821458,540139,NaN,NaN,17281319,17281319,15276557,1482123,522639,0,23652889,22193172,1459717,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,128327,er-30653,90449,2016,2013,3,,43083.7366319444,43139.4377199074,43160,0,0,117371,85,43132.3930671296,NaN,NaN,85,43139.4377777778,70,43139.4377777778,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,108011,NaN,NaN,0,3507263,0,0,3507263,-11372,3495891,413906,NaN,NaN,3081985,3081985,2611224,171475,299286,0,3430836,892381,2538455,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,129219,er-32042,91341,2017,2014,3,,43083.7366319444,43153.4701736111,43160,0,0,120185,73,43152.4153356481,NaN,NaN,73,43153.4702083333,70,43153.4702083333,NaN,1,1,1,0,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2017,NaN,NaN,NaN,0,1317052,374440,0,1691492,378,1691870,454478,NaN,NaN,1237392,1237392,1026847,87738,122807,0,6406154,498584,5907570,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,129223,er-32046,91345,2016,2013,3,,43083.7366319444,43143.5016666667,43160,0,0,117730,58,43137.4336574074,NaN,NaN,58,43143.5018055556,74,43143.5018055556,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,4,4,2.1,2016,140890,NaN,NaN,94195,6409168,1894974,0,8304142,491514,8795656,3049094,NaN,NaN,5746562,5746562,4405911,907073,433578,0,17919433,2601432,15318001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,129515,er-32633,91637,2016,2013,3,,43083.7366319444,43151.3972337963,43160,0,0,122636,85,43147.5664351852,NaN,NaN,85,43151.3972800926,74,43151.3972800926,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,201144,NaN,NaN,1428279,5815929,448290,705582,6264219,347912,6612131,2482442,NaN,NaN,4129689,4129689,2633842,778805,717042,0,9492026,526171,8965855,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,129525,er-32651,91647,2016,2013,3,,43083.7366319444,43153.4222800926,43160,0,0,123616,70,43151.5018634259,NaN,NaN,70,43153.422349537,74,43153.422349537,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,497772,NaN,NaN,2088177,29387942,0,0,29387942,-560920,28827022,7389065,NaN,NaN,21437957,21437957,17501671,3027860,908426,0,17085060,5143769,11941291,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,127618,er-32496,89740,2016,2013,3,,43038.6408449074,43112.4319097222,43132,0,0,90284,73,43098.5152662037,NaN,NaN,73,43112.4319791667,74,43112.4319791667,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,4,4,2.1,2016,228000,NaN,NaN,0,3722053,1985488,0,5707541,-406810,5300731,-2201247,NaN,NaN,7501978,7501978,4494270,2262659,745049,0,56999083,26277565,30721518,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98,127619,er-32499,89741,2016,2013,3,,43038.6408449074,43103.4302083333,43132,0,0,115466,73,43091.4292013889,NaN,NaN,73,43103.4322453704,74,43103.4322453704,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2016,131250,NaN,NaN,10000,2558465,0,1467,2558465,60615,2619080,2048711,NaN,NaN,570369,570369,126224,222352,221793,0,2396784,49887,2346897,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,129226,er-32048,91348,2016,2013,3,,43083.7366319444,43143.5186342593,43160,0,0,118244,58,43140.6386921296,NaN,NaN,58,43143.51875,51,43143.51875,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,99877,NaN,NaN,0,1351528,4850,0,1356378,-71869,1284509,79286,NaN,NaN,1205223,1205223,995016,120827,89380,0,2246507,57199,2189308,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,129239,er-32070,91361,2016,2013,3,,43083.7366319444,43147.6052083333,43160,0,0,119070,70,43145.644212963,NaN,NaN,70,43147.6055671296,51,43147.6055671296,NaN,0,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,133481,NaN,NaN,12296,682965,862191,0,1545156,590534,2135690,-157182,NaN,NaN,2292872,2292872,1915322,183409,194141,37095,5634499,417353,5217146,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101,128626,er-31097,90748,2016,2013,3,,43083.7366319444,43145.4652893519,43160,0,0,118719,85,43140.5733217593,NaN,NaN,85,43145.4653472222,74,43145.4653472222,NaN,0,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,83529,NaN,NaN,0,1244676,1165426,0,2410102,558795,2968897,-2181042,NaN,NaN,5149939,5149939,3153837,1397751,598351,0,43163806,5291119,37872687,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102,128630,er-31101,90752,2016,2013,3,,43083.7366319444,43186.6782060185,43191,0,0,118722,85,43140.5380787037,NaN,NaN,85,43175.6894097222,70,43175.6894097222,NaN,1,1,1,1,1,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,145741,NaN,NaN,0,1118602,0,0,1118602,266072,1384674,100155,NaN,NaN,1284519,1284519,935113,219924,129482,0,932124,275102,657022,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,128328,er-30655,90450,2016,2013,3,,43083.7366319444,43137.640150463,43160,0,0,116233,70,43130.4952083333,NaN,NaN,70,43137.6402199074,74,43137.6402199074,NaN,1,1,0,1,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,270769,NaN,NaN,1525000,5016497,1274698,314048,6291195,541433,6832628,-465057,NaN,NaN,7297685,7297685,5905141,905468,487076,0,6855159,1630159,5225000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104,128331,er-30661,90453,2016,2013,3,,43083.7366319444,43139.7000231482,43160,0,0,118572,85,43139.5337268518,NaN,NaN,85,43139.7001041667,51,43139.7001041667,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,391927,NaN,NaN,0,9942004,84516,58401,10026520,-232384,9794136,-135357,NaN,NaN,9929493,9929493,7521742,987090,1420661,0,18272359,11053206,7219153,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,128988,er-31650,91110,2016,2012,4,,43083.7366319444,43137.4178240741,43160,0,0,115984,73,43130.6480439815,NaN,NaN,73,43137.4178935185,74,43137.4178935185,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,0,NaN,NaN,3798011,8955337,10448362,2225825,19403699,2316679,21720378,-2361053,NaN,NaN,24081431,24081431,17999356,4995106,1086969,0,51660887,12043808,39617079,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,129000,er-31664,91122,2016,2013,3,,43083.7366319444,43144.6058680556,43160,0,0,118928,85,43144.5777314815,NaN,NaN,85,43144.6059027778,70,43144.6059027778,NaN,1,1,1,1,1,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,119775,NaN,NaN,1547181,9520563,752694,0,10273257,274968,10548225,-432224,NaN,NaN,10980449,10980449,10391029,290837,298583,0,5894772,2039624,3855148,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107,129827,er-30031,91949,2016,2013,3,,43140.7124652778,43173.6572685185,43191,0,0,118393,70,43161.6305671296,NaN,NaN,70,43173.6573611111,51,43173.6573611111,NaN,1,1,0,0,1,NaN,NaN,NaN,84,NaN,NaN,16,16,2.1,2016,338402,NaN,NaN,5852619,16027320,948288,0,16975608,1143242,18118850,-3819747,NaN,NaN,21938597,21938597,18261829,1734208,1942560,0,61633737,6812031,54821706,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108,129828,er-30037,91950,2016,2012,4,,43140.7124652778,43175.4271527778,43191,0,0,119477,51,43167.3915509259,NaN,NaN,51,43175.4272222222,74,43175.4272222222,NaN,1,1,1,1,0,NaN,NaN,NaN,84,NaN,NaN,3,3,2.1,2016,208492,NaN,NaN,397457,12159624,3205122,310586,15364746,7345160,22709906,9862330,NaN,NaN,12847576,12847576,9828906,1697769,1320901,0,180166861,450237,179716624,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,129245,er-32078,91367,2016,2013,3,,43083.7366319444,43145.436099537,43160,0,0,119074,85,43144.703912037,NaN,NaN,85,43145.4361805556,70,43145.4361805556,NaN,1,0,0,0,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,NaN,NaN,NaN,0,1864739,0,0,1864739,318118,2182857,1815,NaN,NaN,2181042,2181042,1836360,225067,119615,0,7537714,95672,7442042,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110,129246,er-32079,91368,2016,2013,3,,43083.7366319444,43147.6182060185,43160,0,0,119075,70,43145.6617592593,NaN,NaN,70,43147.6186574074,51,43147.6186574074,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,NaN,NaN,NaN,0,1492813,0,0,1492813,-107260,1385553,191485,NaN,NaN,1194068,1194068,951878,122692,119498,0,1819726,50258,1769468,NaN,NaN,NaN,NaN,NaN,NaN,NaN
