ids,RatingID,erkey,AccountabilityID,RatingYear,BaseYear,RatingInterval,CN_Priority,Creation_Date,date_calculated,publish_date,exclude,ExcludeFromLists,previousratingid,DataEntryAnalyst,Rpt_Comp_Date,Rpt_Comp_Emp,Reader2_Date,EmployeeID,Rpt_Ap_Date,Rpt_Ap_Emp,Rpt_Ver_Date,Incomplete,BoardList_Status,StaffList_Status,AuditedFinancial_status,Form990_status,Privacy_Status,StatusID,DonorAdvisoryDate,DonorAdvisoryText,IRSControlID,ResultsID,DonorAdvisoryCategoryID,RatingTableID,CauseID,CNVersion,Tax_Year,CEO_Salary,Direct_Support,Indirect_Support,Govt_Grants,Total_Contributions,ProgSvcRev,MemDues,PrimaryRev,Other_Revenue,Total_Revenue,Excess_Deficit,Int_Expense,Depreciation,Total_Expenses,Total_Func_Exp,Program_Expenses,Administration_Expenses,Fundraising_Expenses,Pymt_Affiliates,Total_Assets,Total_Liabilities,Total_Net_Assets,Assets_45,Assets_46,Assets_47c,Assets_48c,Assets_49,Assets_54,Liability_60
55,84879,er-32204,47036,2014,2011,3,1,41820.6216666667,42199.4792592593,42217,0,0,NaN,70,42192.4969907407,NaN,NaN,70,42199.479525463,58,42199.479525463,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2,2014,80550,NaN,NaN,20750,575937,408981,0,984918,364409,1349327,-215967,NaN,NaN,1565294,1565294,1239798,169258,156238,0,5699956,267775,5432181,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,84969,er-32209,47129,2014,2011,3,1,41843.619525463,42013.6489583333,42036,0,0,NaN,56,42009.5343981481,NaN,NaN,56,42013.6491550926,11,42013.6491550926,NaN,1,1,1,0,0,NaN,NaN,NaN,NaN,3179,NaN,29,29,2,2014,106941,NaN,NaN,52027,1583205,148240,0,1731445,25575,1757020,-6178,NaN,NaN,1763198,1763198,1445297,257937,59964,17335,1675998,644979,1031019,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,75021,er-31817,37156,2015,2012,3,,41429.4176041667,42936.649212963,42948,0,0,NaN,56,42921.4592013889,NaN,NaN,56,42936.6492361111,70,42936.6492361111,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2.1,2015,164999,NaN,NaN,330168,1470188,0,0,1470188,46,1470234,18327,NaN,NaN,1451907,1451907,1182471,86017,183419,18797,254016,430648,-176632,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,84259,er-31020,46398,2013,2010,3,0,41782.6472916667,41905.5005555556,41913,0,0,12952,58,41905.4360069444,NaN,NaN,58,41905.5006481481,48,41905.5006481481,NaN,1,1,0,0,2,NaN,NaN,NaN,40,NaN,NaN,4,4,2,2013,105000,NaN,NaN,0,729631,1336931,0,2066562,-68912,1997650,-258662,NaN,NaN,2256312,2256312,1935691,191696,128925,0,81008,807758,-726750,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,80097,er-32125,42233,2015,2012,3,,41645.6578819444,42591.6439467593,42614,0,0,NaN,73,42551.640162037,NaN,NaN,73,42591.6439930556,56,42591.6439930556,NaN,1,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2.1,2015,88236,NaN,NaN,1559,2311781,0,0,2311781,-61294,2250487,901550,NaN,NaN,1348937,1348937,1062736,78524,207677,0,2967892,94300,2873592,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,85623,er-31430,47783,2013,2010,3,1,41829.5224884259,42354.6243865741,42360,0,0,84918,67,42354.5634143519,NaN,NaN,70,42354.6259027778,58,42354.6259027778,NaN,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,29,NaN,2,2013,163500,NaN,NaN,0,5218618,179350,0,5397968,994604,6392572,-871606,NaN,NaN,7264178,7264178,5751164,837735,675279,0,3676392,504271,3172121,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,83661,er-30672,45797,2014,2010,3.75,0,41759.4545486111,42124.6013425926,42125,0,0,77106,56,42116.3852430556,NaN,NaN,56,42116.6960185185,48,42116.6960185185,NaN,1,1,0,0,0,NaN,NaN,NaN,39,NaN,NaN,4,4,2,2014,100248,NaN,NaN,304321,5047686,2897056,0,7944742,1119796,9064538,1514385,NaN,NaN,7550153,7550153,5941844,636640,971669,0,13789086,2976275,10812811,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,86379,er-31647,48539,2013,2010,3.5,0,41887.6025347222,42072.5186226852,42095,0,0,79035,48,42067.4534722222,NaN,NaN,48,42072.5186574074,58,42072.5186574074,NaN,1,1,1,1,0,NaN,NaN,NaN,43,3910,NaN,29,29,2,2013,141865,NaN,NaN,0,4164194,523291,0,4687485,77251,4764736,127575,NaN,NaN,4637161,4637161,3912457,256946,467758,0,2257061,328415,1928646,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,83391,er-30143,45527,2014,2011,3.16666674613952,0,41759.4545486111,42262.4338773148,42278,0,0,74080,58,42258.6038773148,NaN,NaN,58,42262.4340393519,48,42262.4340393519,NaN,1,1,1,0,0,NaN,NaN,NaN,39,NaN,NaN,4,4,2,2014,616057,NaN,NaN,60208,54895389,29793368,0,84688757,5844009,90532766,14746618,NaN,NaN,75786148,75786148,65085984,6563243,4136921,0,321775795,97084176,224691619,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,87159,er-30532,49320,2013,2009,4,0,41936.5814930556,42101.4526851852,42125,0,0,80567,48,42101.3986805556,NaN,NaN,48,42101.4624652778,58,42101.4624652778,NaN,0,1,0,0,0,NaN,NaN,NaN,45,4622,NaN,29,29,2,2013,0,NaN,NaN,0,2393359,3128353,0,5521712,95803,5617515,-347332,NaN,NaN,5964847,5964847,5006775,823069,135003,0,3630084,524394,3105690,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,86189,er-31141,48349,2013,2009,4,0,41887.6025347222,42081.5955555556,42095,0,0,78457,45,42081.5346412037,NaN,NaN,45,42081.5957407407,48,42081.5957407407,NaN,1,1,0,0,2,NaN,NaN,NaN,43,4213,NaN,4,NaN,2,2013,163538,NaN,NaN,0,2913983,2397447,0,5311430,383923,5695353,397504,NaN,NaN,5297849,5297849,3991587,773634,532628,0,20868451,355291,20513160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,86260,er-30124,48420,2013,2010,3,0,41887.6025347222,41989.5359837963,41995,0,0,76991,58,41962.6130439815,NaN,NaN,58,41989.5360532407,48,41989.5360532407,NaN,1,1,1,1,2,NaN,NaN,NaN,43,NaN,NaN,4,4,2,2013,186364,NaN,NaN,195250,22060532,7174817,0,29235349,504353,29739702,6895594,NaN,NaN,22844108,22844108,19515808,2011421,1316879,0,11187213,20755062,-9567849,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,85242,er-31344,47402,2014,2011,2.5,0,41843.6738541667,42104.4930787037,42125,0,0,82928,11,42102.6595717593,NaN,NaN,11,42104.493125,48,42104.493125,NaN,1,1,1,1,0,NaN,NaN,NaN,42,4732,NaN,3,3,2,2014,100000,NaN,NaN,382346,1367913,431835,28905,1799748,121823,1921571,-6710,NaN,NaN,1928281,1928281,1610461,149252,168568,0,5154489,125239,5029250,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,85556,er-31314,47716,2014,2010,3.5,1,41843.6738541667,42271.6393287037,42278,0,0,82422,67,42257.6746064815,NaN,NaN,67,42258.4013078704,56,42258.4013078704,NaN,1,1,0,0,0,NaN,NaN,NaN,42,NaN,NaN,6,6,2,2014,105448,NaN,NaN,0,2255645,1276142,0,3531787,1847064,5378851,-31272,NaN,NaN,5410123,5410123,4713163,501425,195535,0,26763386,4107637,22655749,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,84300,er-31520,46439,2013,2010,3,0,41782.6472916667,42136.4960763889,42156,0,0,74791,NaN,42135.6291898148,NaN,NaN,48,42136.4963078704,58,42136.4963078704,NaN,1,1,0,0,0,NaN,NaN,NaN,40,NaN,NaN,4,4,2,2013,123609,NaN,NaN,37868,17613378,11049913,0,28663291,3663504,32326795,-2072510,NaN,NaN,34399305,34399305,28369045,3297808,2732452,0,126105211,16234313,109870898,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,84362,er-30391,46501,2013,2010,3,0,41782.6472916667,41897.5159837963,41944,0,0,73641,56,41897.5160300926,NaN,NaN,56,41926.6738541667,51,41926.6738541667,NaN,0,0,0,0,1,NaN,NaN,NaN,40,2571,NaN,16,16,2,2013,65867,NaN,NaN,0,786992,2842914,0,3629906,129378,3759284,-240391,NaN,NaN,3999675,3999675,3159207,576189,264279,0,12089956,147297,11942659,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,86444,er-30235,48604,2013,2010,3,0,41887.6025347222,42024.7187037037,42036,0,0,77296,58,41992.4968402778,NaN,NaN,58,42024.718900463,48,42024.718900463,NaN,1,1,0,0,2,NaN,NaN,NaN,43,NaN,NaN,4,4,2,2013,284100,NaN,NaN,251950,13469720,10457852,0,23927572,578692,24506264,393265,NaN,NaN,24112999,24112999,19727917,2940363,1444719,0,16513349,25927239,-9413890,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,86579,er-31642,48739,2013,2010,3,0,41887.6025347222,42059.4386342593,42064,0,0,77995,48,42058.6480787037,NaN,NaN,48,42059.4386921296,58,42059.4386921296,NaN,0,0,0,0,0,NaN,NaN,NaN,43,3772,NaN,29,29,2,2013,70000,NaN,NaN,0,3944083,66615,0,4010698,-140600,3870098,476875,NaN,NaN,3393223,3393223,3134102,190358,68763,0,5501446,5101,5496345,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,87187,er-31007,49348,2013,2010,3,0,41936.5814930556,42114.6996759259,42125,0,0,80652,56,42104.6828356481,NaN,NaN,56,42114.7001388889,48,42114.7001388889,NaN,1,0,0,0,0,NaN,NaN,NaN,45,NaN,NaN,4,4,2,2013,175000,NaN,NaN,571017,1613851,1856429,0,3470280,10399,3480679,-121992,NaN,NaN,3602671,3602671,2467800,1098440,36431,0,4685576,5992885,-1307309,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,87252,er-31884,49413,2013,2010,3,0,41936.5814930556,42116.4997800926,42125,0,0,78640,58,42100.4315393519,NaN,NaN,58,42116.4999074074,56,42116.4999074074,NaN,1,1,0,0,0,NaN,NaN,NaN,45,4587,NaN,16,16,2,2013,214350,NaN,NaN,0,2758177,1618765,0,4376942,1700812,6077754,278509,NaN,NaN,5799245,5799245,4778548,657061,363636,60707,20789955,672619,20117336,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,85624,er-30191,47784,2014,2011,2.91666674613952,0,41534.5536921296,42104.5794560185,42125,0,0,76766,51,42095.3932638889,NaN,NaN,51,42104.5795601852,58,42104.5795601852,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2,2014,0,NaN,NaN,0,3620089,6009149,0,9629238,243498,9872736,-328818,NaN,NaN,10201554,10201554,8761836,806707,633011,0,21689602,2993641,18695961,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,85632,er-31321,47792,2014,2011,3.25,0,41717.6756481481,42216.3920486111,42278,0,0,82815,69,42216.3919791667,NaN,NaN,69,42249.5937268519,56,42249.5937268519,NaN,1,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2,2014,116000,NaN,NaN,640125,5090489,94940,0,5185429,28156,5213585,2356362,NaN,NaN,2857223,2857223,2410942,232069,214212,0,10292602,238862,10053740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,87967,er-30575,50084,2013,2010,3,0,41968.4555092593,42156.4928587963,42186,0,0,80369,56,42138.4746643519,NaN,NaN,56,42156.4931828704,51,42156.4931828704,NaN,1,1,1,1,0,NaN,NaN,NaN,46,NaN,NaN,16,NaN,2,2013,100380,NaN,NaN,262361,2340927,47098,0,2388025,72276,2460301,-43811,NaN,NaN,2504112,2504112,1750731,458159,295222,0,2671658,18503,2653155,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,87984,er-30663,50190,2013,2010,3,0,41968.4555092593,42146.4209722222,42156,0,0,80596,44,42145.4726388889,NaN,NaN,44,42146.4210532407,48,42146.4210532407,NaN,1,1,1,0,0,NaN,NaN,NaN,46,NaN,NaN,3,NaN,2,2013,75750,NaN,NaN,129990,12840852,1394431,560334,14235283,3356762,17592045,3685891,NaN,NaN,13906154,13906154,11027866,1469375,1408913,0,93570971,1227605,92343366,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,85702,er-32235,47862,2015,2012,3,0,41852.5027314815,42814.6449421296,42826,0,0,NaN,67,42814.5599652778,NaN,NaN,67,42814.6454166667,74,42814.6454166667,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,2.1,2015,53829,NaN,NaN,0,1676236,223012,217720,1899248,991415,2890663,531735,NaN,NaN,2358928,2358928,1462257,536738,359933,0,39000638,1691414,37309224,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,85781,er-32246,47941,2014,2011,3,1,41871.6134027778,42394.5763541667,42401,0,0,NaN,70,42388.6571412037,NaN,NaN,70,42394.5765509259,51,42394.5765509259,NaN,1,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2,2014,123823,NaN,NaN,26734,1171373,0,0,1171373,739,1172112,7475,NaN,NaN,1164637,1164637,932155,138449,94033,0,513273,201854,311419,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,86596,er-31890,48756,2013,2010,3,0,41887.6025347222,41984.6203935185,41995,0,0,76300,58,41961.5389351852,NaN,NaN,58,41984.6204513889,48,41984.6204513889,NaN,1,1,0,0,1,NaN,NaN,NaN,43,NaN,NaN,4,4,2,2013,165242,NaN,NaN,0,4824588,20489,0,4845077,1370111,6215188,1123394,NaN,NaN,5091794,5091794,3611718,1046475,433601,0,27934635,565361,27369274,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82,86604,er-32131,48764,2013,2010,3,0,41887.6025347222,42073.5973032407,42095,0,0,80110,58,42072.4712615741,NaN,NaN,58,42073.5988888889,56,42073.5988888889,NaN,1,0,0,0,0,NaN,NaN,NaN,43,4002,NaN,6,6,2,2013,NaN,NaN,NaN,0,558508,39956,0,598464,124248,722712,-363267,NaN,NaN,1085979,1085979,892353,115702,77924,0,6499849,919245,5580604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,86295,er-30413,48455,2013,2009,4,0,41887.6025347222,42090.6103009259,42095,0,0,77068,51,42080.4629861111,NaN,NaN,51,42080.4958217593,48,42080.4958217593,NaN,1,1,1,1,0,NaN,NaN,NaN,43,4164,NaN,22,NaN,2,2013,282754,NaN,NaN,0,41648980,2066340,0,43715320,6662607,50377927,25677758,NaN,NaN,24700169,24700169,20842818,2270751,1586600,0,187363360,23888473,163474887,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,88727,er-31886,50771,2013,2010,3,0,41968.4555092593,42137.6312962963,42156,0,0,78757,58,42137.4253935185,NaN,NaN,58,42137.6313541667,48,42137.6313541667,NaN,1,1,0,0,0,NaN,NaN,NaN,46,NaN,NaN,4,NaN,2,2013,120452,NaN,NaN,30000,2376055,1306161,0,3682216,221911,3904127,15954,NaN,NaN,3888173,3888173,1977890,1569590,340693,0,12143363,157741,11985622,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,85855,er-32262,48015,2015,2012,3,0,41884.5199652778,42591.4780324074,42614,0,0,NaN,73,42556.6162962963,NaN,NaN,73,42591.4782523148,51,42591.4782523148,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,16,NaN,2.1,2015,98590,NaN,NaN,0,1226316,821946,25180,2048262,56020,2104282,606759,NaN,NaN,1497523,1497523,1111566,203606,182351,0,4046455,581380,3465075,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,85860,er-32266,48020,2014,2011,3.25,0,41884.5199652778,42418.4655208333,42430,0,0,NaN,45,42394.5213194444,NaN,NaN,69,42418.4655439815,67,42418.4655439815,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2,2014,NaN,NaN,NaN,0,4835371,140090,32390,4975461,701425,5676886,4402801,NaN,NaN,1274085,1274085,981174,226816,66095,0,14100070,1875001,12225069,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,85920,er-32286,48080,2013,2010,3,0,41884.5200231482,41936.6167708333,41944,0,0,NaN,56,41911.4397685185,NaN,NaN,56,41915.6285532407,45,41915.6285532407,NaN,1,1,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,6,6,2,2013,156250,NaN,NaN,370907,1807583,3737,2836,1811320,2635,1813955,-14295,NaN,NaN,1828250,1828250,1533146,181159,113945,0,1027985,40900,987085,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,85937,er-32290,48097,2013,2010,3,0,41884.5200462963,41939.5641782407,41944,0,0,NaN,10,41913.4511342593,NaN,NaN,10,41920.4797916667,51,41920.4797916667,NaN,1,1,0,0,1,NaN,NaN,NaN,NaN,2501,NaN,16,16,2,2013,109068,NaN,NaN,23195,1386567,223990,0,1610557,738987,2349544,-274829,NaN,NaN,2624373,2624373,1958926,297486,367961,0,1326212,248597,1077615,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,87579,er-30687,49740,2013,2010,3,0,41936.5814930556,42103.6444560185,42125,0,0,78671,58,42102.7088888889,NaN,NaN,58,42103.6445717593,56,42103.6445717593,NaN,1,1,0,0,0,NaN,NaN,NaN,45,4742,NaN,2,2,2,2013,63471,NaN,NaN,0,1117222,100246,136363,1217468,551134,1768602,-450238,NaN,NaN,2218840,2218840,1775698,310926,132216,0,13163122,3239565,9923557,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,87598,er-31050,49759,2013,2010,3,0,41936.5814930556,42102.483599537,42125,0,0,76035,44,42097.5387615741,NaN,NaN,44,42102.4836226852,48,42102.4836226852,NaN,1,1,0,0,0,NaN,NaN,NaN,45,4700,NaN,3,3,2,2013,105364,NaN,NaN,54741,1596693,94787,0,1691480,140177,1831657,32607,NaN,NaN,1799050,1799050,1384265,153508,261277,0,8625915,280953,8344962,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,85965,er-32301,48125,2013,2010,3,0,41884.5200694444,42066.6540277778,42095,0,0,NaN,58,41918.5925810185,NaN,NaN,58,42066.6542939815,48,42066.6542939815,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2,2013,NaN,NaN,NaN,0,2185385,268064,0,2453449,22642,2476091,73347,NaN,NaN,2402744,2402744,2002445,276507,123792,0,1876476,1341,1875135,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,85967,er-32302,48127,2013,2009,4,0,41884.5200694444,42016.6919907407,42036,0,0,NaN,44,42012.4428819444,NaN,NaN,44,42016.6894328704,51,42016.6894328704,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,3243,NaN,6,6,2,2013,153189,NaN,NaN,0,2591209,4612,247371,2595821,-74494,2521327,-2311023,NaN,NaN,4832350,4832350,4141748,221626,468976,0,8932754,143707,8789047,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,88377,er-30849,50120,2013,2010,3,0,41968.4555092593,42139.5201273148,42156,0,0,79431,56,42138.6970138889,NaN,NaN,56,42139.5204398148,48,42139.5204398148,NaN,0,1,0,0,0,NaN,NaN,NaN,46,NaN,NaN,3,NaN,2,2013,43245,NaN,NaN,0,2047710,683021,0,2730731,7414952,10145683,491650,NaN,NaN,9654033,9654033,7907107,1439926,307000,0,165512302,365610,165146692,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,88379,er-30860,50121,2013,2010,3,0,41968.4555092593,42151.4253009259,42156,0,0,77896,45,42131.4345486111,NaN,NaN,45,42135.4591203704,58,42135.4591203704,NaN,1,1,0,0,1,NaN,NaN,NaN,46,NaN,NaN,29,NaN,2,2013,290001,NaN,NaN,1706,17706607,0,0,17706607,47000,17753607,1060830,NaN,NaN,16692777,16692777,15825968,148121,718688,2254993,7723401,2958027,4765374,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,87260,er-32086,49421,2013,2010,3,0,41936.5814930556,42130.6122337963,42156,0,0,79966,56,42107.5009953704,NaN,NaN,56,42130.6122800926,51,42130.6122800926,NaN,1,1,0,0,0,NaN,NaN,NaN,45,NaN,NaN,16,NaN,2,2013,65906,NaN,NaN,27228,652867,386799,0,1039666,330391,1370057,96307,NaN,NaN,1273750,1273750,1122972,68737,82041,0,7066297,66277,7000020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,87265,er-32200,49426,2013,2010,3,1,41936.5814930556,42276.4382291667,42095,0,0,84866,51,42075.7075462963,NaN,NaN,51,42076.5237037037,56,42076.5237037037,NaN,0,0,0,0,0,NaN,NaN,NaN,45,4088,NaN,6,6,2,2013,NaN,NaN,NaN,0,626426,16210,0,642636,205929,848565,-206888,NaN,NaN,1055453,1055453,927597,58862,68994,0,3541889,846954,2694935,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,86630,er-30149,48790,2013,2010,3,0,41887.6025347222,42052.4880902778,42064,0,0,76378,58,41962.6866319444,NaN,NaN,58,42052.488125,48,42052.488125,NaN,1,1,0,1,0,NaN,NaN,NaN,43,NaN,NaN,4,4,2,2013,1628593,NaN,NaN,490365,153667307,136486907,26700,290154214,21809750,311963964,-12369951,NaN,NaN,324333915,324333915,290536964,20128666,13668285,0,429833413,248143651,181689762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98,86669,er-30324,48829,2013,2010,3,0,41887.6025347222,42067.6897453704,42095,0,0,82848,44,42065.4786342593,NaN,NaN,44,42067.6899884259,56,42067.6899884259,NaN,1,1,0,0,0,NaN,NaN,NaN,43,3844,NaN,2,2,2,2013,133552,NaN,NaN,0,382647,1480535,0,1863182,259274,2122456,-531350,NaN,NaN,2653806,2653806,2164790,348119,140897,0,4007433,149378,3858055,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,87311,er-30819,49472,2014,2010,4,0,41936.5814930556,42184.4930324074,42217,0,0,81344,69,42184.4925578704,NaN,NaN,69,42192.5091666667,56,42192.5091666667,NaN,1,1,0,0,0,NaN,NaN,NaN,45,NaN,NaN,16,16,2,2014,71660,NaN,NaN,0,1806411,96430,0,1902841,18864393,20767234,16803533,NaN,NaN,3963701,3963701,2832474,722875,408352,0,49015863,103839,48912024,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,87321,er-30940,49482,2014,2011,3.5,0,41936.5814930556,42380.67625,42401,0,0,82781,11,42374.4094560185,NaN,NaN,11,42380.6765740741,48,42380.6765740741,NaN,1,1,1,1,0,NaN,NaN,NaN,45,NaN,NaN,4,4,2,2014,8333,NaN,NaN,0,879181,0,0,879181,70542,949723,115783,NaN,NaN,833940,833940,612255,71048,150637,0,1236272,98143,1138129,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101,87328,er-31053,49489,2013,2010,3,0,41936.5814930556,42104.4815972222,42125,0,0,81707,58,42104.359849537,NaN,NaN,58,42104.4817708333,48,42104.4817708333,NaN,1,1,0,0,0,NaN,NaN,NaN,45,4779,NaN,3,3,2,2013,299740,NaN,NaN,0,8181151,3740726,0,11921877,2276920,14198797,7118246,NaN,NaN,7080551,7080551,5102025,1181941,796585,0,60266635,1460606,58806029,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102,87349,er-31422,49510,2013,2009,4,0,41936.5814930556,42115.6862731481,42125,0,0,81032,48,42107.4100347222,NaN,NaN,48,42115.6867013889,56,42115.6867013889,NaN,1,1,1,1,0,NaN,NaN,NaN,45,4833,NaN,16,NaN,2,2013,167649,NaN,NaN,255820,4005706,84635,0,4090341,725,4091066,-330898,NaN,NaN,4421964,4421964,3834167,318065,269732,0,2781804,657338,2124466,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,87988,er-30678,50325,2014,2010,4,0,41968.4555092593,42213.6612615741,42217,0,0,81318,70,42185.6097222222,NaN,NaN,70,42213.6612962963,48,42213.6612962963,NaN,1,1,0,1,0,NaN,NaN,NaN,46,NaN,NaN,4,4,2,2014,234898,NaN,NaN,116925,7424834,2243808,0,9668642,-54921,9613721,-930263,NaN,NaN,10543984,10543984,8814646,521831,1207507,0,10866833,2023370,8843463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104,88065,er-30903,50646,2014,2012,2,0,41968.4555092593,41985.3250810185,41995,0,0,80451,56,41983.4123726852,NaN,NaN,56,41983.4718055556,45,41983.4718055556,NaN,1,1,1,1,1,NaN,NaN,NaN,46,NaN,NaN,29,29,2,2014,85577,NaN,NaN,0,747958,0,0,747958,142452,890410,331181,NaN,NaN,559229,559229,419671,100359,39199,0,2853333,660,2852673,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,87599,er-31070,49760,2013,2010,3,0,41936.5814930556,42100.6661458333,42125,0,0,76119,44,42097.5346180556,NaN,NaN,44,42100.6662962963,48,42100.6662962963,NaN,1,0,0,0,1,NaN,NaN,NaN,45,4597,NaN,3,3,2,2013,233462,NaN,NaN,77500,1549609,1382526,262738,2932135,1312859,4244994,-54504,NaN,NaN,4299498,4299498,3473478,820743,5277,0,25154562,538515,24616047,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,87601,er-31085,49762,2013,2010,3,0,41936.5814930556,42124.6013657407,42125,0,0,81713,58,42104.3734027778,NaN,NaN,58,42116.6145023148,56,42116.6145023148,NaN,1,1,0,0,0,NaN,NaN,NaN,45,4780,NaN,16,NaN,2,2013,105769,NaN,NaN,1819885,3984033,0,3524,3984033,1097608,5081641,-689621,NaN,NaN,5771262,5771262,5064620,543556,163086,31047,5855448,491232,5364216,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107,87612,er-31222,49773,2014,2011,3,1,41936.5814930556,42073.5923726852,42095,0,0,78967,56,42067.5154861111,NaN,NaN,56,42073.5930092593,51,42073.5930092593,NaN,1,1,1,1,1,NaN,NaN,NaN,45,3923,NaN,16,NaN,2,2014,100000,NaN,NaN,64150,2174929,22371,0,2197300,135950,2333250,266448,NaN,NaN,2066802,2066802,1964075,54764,47963,0,1404212,48500,1355712,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108,87628,er-31462,49789,2013,2009,4,0,41936.5814930556,42101.5282523148,42125,0,0,79560,58,42101.4295486111,NaN,NaN,58,42101.5283449074,48,42101.5283449074,NaN,1,1,0,0,0,NaN,NaN,NaN,45,4633,NaN,4,4,2,2013,125243,NaN,NaN,34293,1398549,0,0,1398549,117069,1515618,-122206,NaN,NaN,1637824,1637824,1165935,203563,268326,0,2796625,38026,2758599,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,88381,er-30863,50122,2013,2010,3,0,41968.4555092593,42144.6452893519,42156,0,0,80941,45,42144.6156944444,NaN,NaN,45,42144.6455555556,56,42144.6455555556,NaN,1,1,0,0,0,NaN,NaN,NaN,46,NaN,NaN,2,2,2,2013,NaN,NaN,NaN,2475,789659,171760,15625,961419,235242,1196661,83284,NaN,NaN,1113377,1113377,957123,92848,63406,0,3859603,0,3859603,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110,88412,er-30969,50235,2014,2011,3,0,41968.4555092593,42079.547650463,42095,0,0,82607,45,42079.3527083333,NaN,NaN,45,42079.5480324074,58,42079.5480324074,NaN,1,1,1,1,1,NaN,NaN,NaN,46,4113,NaN,29,NaN,2,2014,0,NaN,NaN,0,558756,1606722,0,2165478,76488,2241966,-94800,NaN,NaN,2336766,2336766,1857358,329276,150132,0,10351725,173292,10178433,NaN,NaN,NaN,NaN,NaN,NaN,NaN
